pkid,name,dialplanwizardgenid,tkdistributealgorithm,tkqsig,islocalroutegroup,description
41747f6d-5830-5304-5414-59b9f20cb225,FXE-FIELD-A-MKLA-rg,,1,0,f,
f94e0af7-3eff-8732-bddd-534e16504e27,FXE-FIELD-A-MKEA-rg,,2,0,f,
56482fa3-b6c5-ac15-f2cb-55b23e032644,FXE-FIELD-A-BFLA-rg,,1,0,f,
32689467-4722-201d-f64c-0fa4c2267336,FXE-FIELD-A-FTCA-rg,,1,0,f,
edfcc581-255e-2855-1302-55e6ad681965,FXE-FIELD-A-SEA-rg,,1,0,f,
231be444-170f-dc20-4ffc-91ab02a72ccd,SANA_Local-T1_rg,,1,0,f,
f8fec4dc-fb66-2e60-759c-08a8fb234a13,FXE-DENA_Local-T1_rg,,2,0,f,
42ee6961-7638-7073-53e3-0b2a4ad38dc2,IADVK_Local-T1_rg,,2,0,f,
9fd53329-341f-0647-7df8-95128033c1d7,JREA_Local-T1_rg,,1,0,f,
a6a2b087-51d1-8142-7a5a-c09d4688b326,FXE-FIELD-A-JSTA-rg,,1,0,f,
60f377ff-8bbd-c1f1-3068-b40c7dc6fab1,LBEA_Paging_rg,,2,0,f,
f20d5569-8a72-ca15-1f41-bfb14bc55b84,FXE-FIELD-A-IYKA-rg,,1,0,f,
b85451bd-aa3e-3ff3-94de-1b681ce41cd0,FXE-FIELD-A-GSPR-rg,,1,0,f,
c2f04de4-5e48-cfd1-e1bf-64c2b1e04399,FXE-FIELD-A-MFRA-rg,,1,0,f,
6aba25a8-7f3e-bcdc-8137-d54633d3e8c2,FXE-FIELD-A-AVOA-rg,,1,0,f,
ad5b1bf9-6076-6dc1-3d94-f28011ca1e47,FXE-FIELD-A-EWNA-rg,,1,0,f,
69d30327-1f02-e2da-7f7e-6a89844e8fb0,BNAA_Paging_rg,,1,0,f,
a969d600-973f-2307-36af-dce4fd879fc5,FXE-FIELD-A-GCKA-rg,,1,0,f,
c05aaf44-3cee-25ab-ad26-5b4806f9d09c,JVIS3_Local-T1_rg,,2,0,f,
e9a04e4f-a73b-ccc3-8c55-a9f9763f600b,FXE-FIELD-A-YKMA-rg,,2,4,f,
c4073ee0-bb55-d87b-b50a-870d554b1b36,FXE-FIELD-A-LIHA-rg,,1,0,f,
5d14027e-8466-9ea4-3b3d-7ed8c0223668,FXE-MSPWK_rg,,2,0,f,
0e502e8d-0ccc-3dca-9906-20f33e067237,FXE-FIELD-A-TTDA-rg,,1,0,f,
a5aacf86-4244-879e-cfdb-b718d13fcee8,FXE-FIELD-A-RKWA-rg,,1,4,f,
2501b2d5-98a6-ad49-348c-637ecd64e3b3,FXE-FIELD-A-SLEA-rg,,1,4,f,
1d355f53-d696-49d3-bd03-cda671c953b2,FXE-FIELD-A-DETK-rg,,2,0,f,
e31295cc-7b6e-ab9c-b691-9f4306cc7ddb,FXE-FIELD-A-BGMA-rg,,1,4,f,
289dc52a-2204-332c-c27d-0dacbd8f361e,FXE-FIELD-A-PNVA-BSTSIP_rg,,2,4,f,
948968d4-6659-8a84-aaa0-5137d200286e,BEDWK_rg,,2,0,f,
fa328108-7c7a-8b39-bc1e-76427fae1952,FXE-FIELD-A-JANRT-rg,,1,4,f,
040b8296-8828-3fc8-65e0-21fa14d4c5f2,FXE-FIELD-A-PSFA-rg,,2,4,f,
83fd730a-08d3-0f84-7cc9-d5e420646571,FXE-FIELD-A-LSEA-rg,,1,4,f,
42ed4d13-325d-1ea6-8d3e-77bb53cc403e,FXE-FIELD-A-BWIR-rg,,2,4,f,
a78daabd-745f-c973-8d40-e9349c585268,JDTA_Local-T1_rg,,1,0,f,
4c702e4d-79a5-6898-8803-31b42e011777,FXE-FIELD-A-PDXB-rg,,2,4,f,
32290c46-336b-cece-5c55-141ed33798d8,FXE-FIELD-A-ATUA-rg,,1,4,f,
82080295-6445-f501-965e-1f408669e392,FTRE_Paging_rg,,2,4,f,
f5879d8e-c2c3-63bd-d369-f54b329d9a3d,FXE-FIELD-A-IPLA-rg,,1,0,f,
75383629-a8b5-b8d5-2752-0561b49eaaba,FXE-FIELD-A-JSLA-rg,,2,4,f,
270369e9-f054-a7fa-7f1a-9c3302025666,FXE-FIELD-A-MEIA-rg,,1,4,f,
884aece3-930e-493e-f822-036752044c2c,FXE-FIELD-A-CTXA-rg,,2,4,f,
5396028c-f59b-6be4-2278-2538907d44fa,FXE-FIELD-A-PGDA-rg,,2,4,f,
951c155f-173d-7f10-e0b7-a234926e7b42,FXE-FIELD-A-SATS-rg,,1,0,f,
3744ef1c-fafa-1fd1-46a1-0926c75569f9,FXE-FIELD-A-COUA-rg,,1,4,f,
7b5a7e4e-e9b5-81cb-7dcf-bb18bd0db1ee,FXE-LAC-Columbus_rg,,2,4,f,
0f93034a-aca7-5cab-584b-ff7cd99df5c8,FXE-FIELD-A-RAPA-rg,,1,4,f,
39b00426-3e4f-3753-1a1a-43618dc85ba5,FXE-FIELD-A-SFMA-Paging-rg,,1,4,f,
e5d08b32-6a49-cf4a-1b95-9e4439b97f78,FXE-FIELD-A-ICTMX-rg,,2,4,f,
401be202-eaae-974c-d982-56c4282e63f8,FXE-FIELD-A-TLHA-rg,,2,4,f,
b2b3f519-a0bc-64d5-f526-6547ec29e8df,FXE-FIELD-A-MPBA-rg,,2,4,f,
0d64076a-c387-eaa6-7e3b-c62dc29fb5a3,FXE-FIELD-A-KNTA-rg,,1,0,f,
83721667-ffd9-7ef3-d33a-736da769fc08,FXE-FIELD-A-TWFA-rg,,2,4,f,
6be60d6d-6c5f-bfe7-7527-e3dac50cb68c,FXE-FIELD-A-CIDR-rg,,1,4,f,
07583677-178e-31e9-3b68-8359937bdcb1,FXE-FIELD-A-NMZA-rg,,2,4,f,
cf41567b-c9c9-0436-ff92-6d2c567913bb,FXE-FIELD-A-ATWA-rg,,1,0,f,
1b15a879-9cd6-d4cf-56b2-804147760219,FXE-FIELD-A-SYRA-rg,,1,4,f,
161c85ef-7e97-8f66-8d09-795ee4aeebc3,FXE-FIELD-A-PHDA-rg,,2,4,f,
207dcd5e-dcb5-8f7c-d92d-7a08790d7dc1,FXE-FIELD-A-MCWA-rg,,1,4,f,
3fd4da10-aa7e-a97d-1423-2e4e51a41e9b,FXE-FIELD-A-GADA-rg,,1,4,f,
1e1da0a6-a629-ec27-fe90-d8d42374fbff,FXE-FIELD-A-ACYA-rg,,1,4,f,
58579e7c-3dea-c50a-92b4-5774fddc57fd,FXE-FIELD-A-CLWA-rg,,1,4,f,
25474963-996c-8e0c-c148-7f3877211168,FXE-FIELD-A-LCKR-rg,,1,0,f,
93caf954-6193-84ad-62c8-c2035a2ba927,FXE-FIELD-A-HYLA-rg,,1,4,f,
bf9e6d20-4385-ba55-ed23-8f5522bc34ad,FXE-FIELD-A-ROCA-rg,,2,4,f,
2397d767-34d4-c601-d3c6-1b892f700fa0,FTRE_Local-T1_rg,,2,4,f,
c864918e-021c-80f9-cfd5-449a6b369371,FXE-FIELD-A-SPSA-rg,,2,4,f,
bd17a9ad-c7e5-211d-016f-9f834d83455a,FXE-FIELD-A-CCRWK-rg,,1,0,f,
5dabd6db-61c1-a953-cf7f-310d1b9ba7b1,FXE-FIELD-A-MWAA-rg,,1,4,f,
8862e58b-6838-0c9d-1b3c-1ba7020be002,FXE-FIELD-A-UINA-rg,,2,4,f,
c7efc7d6-9a7f-c08a-5db3-42af237c2338,CHAR_FXO_rg,,1,0,f,
8281d6d6-96dd-7edb-ec43-f3fd9b277f9f,FXE-FIELD-A-FPRA-rg,,1,4,f,
5b179941-ace3-bd3a-44e0-bdc0febeadd9,FXE-FIELD-A-MQYA-rg,,2,4,f,
fe577629-cad9-cfdd-1d00-d1727b257719,FXE-FIELD-A-ALBR-rg,,1,4,f,
baac723c-62dd-af92-2871-0026a61ddb01,FXE-FIELD-A-TVCA-rg,,2,4,f,
c1f8c9f0-c175-2d5e-02f6-e8fda406b774,FXE-FIELD-A-THAA-rg,,2,4,f,
ee90ed34-7ac3-a407-e8d9-6bc70e1b6dd5,FXE-FIELD-A-MSCA-rg,,2,4,f,
f515caf3-fc0b-6ea9-d7ca-144f10ca426e,FXE-FIELD-A-SHVA-rg,,1,4,f,
48571b53-e11a-72d0-3f3f-73d4ea0696aa,FXE-FIELD-A-LEBA-rg,,1,0,f,
7f36876f-7384-e5b0-778b-8de36c5984e3,FXE-FIELD-A-ACKA-rg,,2,4,f,
91a8c709-f8e5-e358-3784-04e1d60a5b4f,FXE-FIELD-A-RICRT-rg,,2,4,f,
3fe60852-f10c-b227-5922-39df630bc631,FXE-FIELD-A-GTFR-rg,,2,4,f,
6864e01d-e1b8-cb6d-7efb-34f10b65a7e7,FXE-FIELD-A-ISPA-rg,,2,4,f,
14029bf6-7fa4-dd2d-c428-4cf70ea5bdd8,FXE-FIELD-A-HYAA-rg,,1,4,f,
2f42e429-4ab8-67d3-e2f5-2851899f7de2,FNTR_Local-T1_rg,,1,0,f,
b20b1b0a-f3b0-83ed-56ba-56d92ea2c015,FXE-FIELD-A-FMNA-rg,,1,4,f,
274574e3-adf0-c061-64e6-8ad00475f899,FXE-FIELD-A-JOTA-rg,,1,4,f,
61b3fdba-2dc4-ee95-a878-ecf0eb61cba3,FXE-FIELD-A-BCTA-rg,,2,4,f,
c77d2a11-cd8e-b19b-b968-508cc511ecc4,FXE-FIELD-A-ADSA-rg,,1,4,f,
ea89a042-c69f-6def-9c34-2748b5c72db3,FXE-FIELD-A-ATLR-rg,,1,0,f,
87f9a2f6-dc80-097e-75ea-7a86934a3dfc,FXE-FIELD-A-BCBA-rg,,2,4,f,
5802c15b-f475-e97e-2add-11ba79312aba,FXE-FIELD-A-ASHA-rg,,1,4,f,
4d7b8b46-817c-45bd-b649-2d4d22517c51,FXE-FIELD-A-SSIA-rg,,2,4,f,
4835a562-cdbb-6b02-f1ce-ef3e2a0cd62f,FXE-FIELD-A-FMEA-rg,,1,0,f,
61d0cb3f-582c-521f-78aa-4264570adf46,FXE-FIELD-A-COSDC-Paging-rg,,2,0,f,
9841da30-62d3-2ac2-a5ac-fba7fae83c8a,FXE-FIELD-A-ILMA-rg,,1,4,f,
c96ab019-5fbe-a26a-cfe8-5410fad16194,FXE-FIELD-A-SHDA-rg,,2,4,f,
0cdf05dc-6fda-79f5-33f6-0c1e52897314,FXE-Customer-Service-DS_rg,,2,4,f,
c3b3e078-7312-c528-b3d0-6c44fa764d95,FXE-FIELD-A-JANA-rg,,1,4,f,
d2415e12-3c4e-4ce1-a6ee-7408a616467e,FXE-FIELD-A-PQIA-rg,,2,4,f,
32249753-9c4b-ff56-e0c4-4296202147e5,CKBSC2_Local-1FBs_rg,,2,4,f,
4525096e-caa6-f08b-e1fb-94e509610b84,FXE-FIELD-A-RDVRT-rg,,2,4,f,
d88c03f9-1a25-f534-b72f-5c1964aa17ac,ORDVK_Local-T1_rg,,2,0,f,
d159ae2e-6429-ded8-8a25-98521e9522d6,FXE-FIELD-A-SUXA-rg,,2,4,f,
0e4b29fb-237c-14e6-c6ac-79f0d62e4850,FXE-FIELD-A-BNHA-rg,,1,0,f,
1ebf49f6-c557-81e5-1715-ee55f7d98236,FXE-FIELD-A-CHOA-rg,,1,4,f,
3fc9d5e7-e90e-1119-8751-bed140a13597,FXE-FIELD-A-LGAA-rg,,1,0,f,
2a979e93-7ad2-b41b-900a-8066ba0f2825,FXE-FIELD-A-IPTA-rg,,2,4,f,
cf0b90b0-d0d2-74f1-dd15-536066b6572d,FXE-FIELD-A-INDRT-rg,,1,0,f,
3b61a4ff-a4e3-2ac5-9c6a-b348623b9719,FXE-FIELD-A-MKGA-rg,,1,4,f,
d0c21822-b8dd-33e4-0418-5dec9fc8c5cf,FXE-FIELD-A-MLIA-rg,,1,4,f,
c8b93ddb-cd16-557a-f4ae-e754bed249c0,FXE-BFIWK_rg,,2,0,f,
71f3817e-863e-65b0-e564-f453ebf9dc22,FXE-FIELD-A-COSDC-LD-rg,,2,0,f,
4c73fb7a-ab81-ab9c-bc4c-484129aed9c2,FXE-FIELD-A-RLIA-rg,,2,4,f,
7b044a2c-8b83-efbe-c968-ac886fc93111,FXE-FIELD-A-CCDA-rg,,1,4,f,
1bab5861-7eda-27b5-c518-604abe20e71f,FXE-FIELD-A-LCHA-rg,,1,0,f,
037acc0c-dc46-67e1-0d10-c9ab17354aba,FXE-FIELD-A-ROAR-rg,,1,0,f,
ff42a7ac-ca44-3304-d3cb-825ec5302416,FXE-FIELD-A-LLXA-rg,,2,4,f,
315db9cf-61ca-9f1c-eca5-0f2b0e753d73,SGRA2_Local-T1_rg,,2,0,f,
0de0041e-0be2-9921-9756-aea28fb2ff0c,FXE-FIELD-A-PLNA-rg,,1,4,f,
994c4927-624a-e67d-4d5b-26a25662f500,FXS-MEM-Corp-A-ICT_rg,,2,0,f,
2333df33-f342-8164-dfb1-fa3f2b934e93,FXE-FIELD-A-BFMR-rg,,2,4,f,
123fc655-540e-6dae-6c86-d37af28f116a,FXE-FIELD-A-SWFR_rg,,2,4,f,
5d43c9b8-952b-7230-661b-f1c51c3dd804,FXE-FIELD-A-CHSA-rg,,2,4,f,
184e0de0-fc4f-eb7d-092c-b9096fed3933,FXE-FIELD-A-GMVA-rg,,1,0,f,
ec7c47d9-969b-2b76-0910-364c258c372e,NXXA_Local-T1_rg,,1,0,f,
264adfd9-d002-da11-6b9e-d44187ff196d,FXE-FIELD-A-MIAR-rg,,2,4,f,
d92ad89d-73f6-8c8a-e6bc-cfa0e4b1e2a2,FXE-FIELD-A-HIOA-rg,,2,4,f,
588cc670-fc26-f470-8ecc-3a14138dfa4f,FXE-FIELD-A-COIA-rg,,1,4,f,
ecc044c5-b70f-da22-97e5-a9053b12ca9f,NXXCS_Local-T1_rg,,2,0,f,
cbefa011-eb75-2188-6b34-cab3130ab5e0,FXE-FIELD-A-CAKA-rg,,1,4,f,
9a8687ec-f35b-9a0a-c19c-f4411c8ffc15,OAKRO_Paging_rg,,2,4,f,
aa0c96e3-bedc-1d86-488a-63826348e13f,FXE-FIELD-A-BRDA-rg,,1,0,f,
ba021988-73e6-4b5d-00b5-7edb4e505351,FXE-FIELD-A-SRUA-rg,,2,4,f,
cea64902-d182-36f2-fd17-1db231f70d47,FXE-FIELD-A-SBNA-rg,,2,4,f,
ed3c95f2-8ec1-e12a-167e-2c42686b4941,FXE-FIELD-A-MAFA-rg,,1,4,f,
b5a29320-4b34-5505-1a04-53ae34c1aedb,FXE-FIELD-A-TIKA-rg,,1,4,f,
b020a41f-68bb-9b50-20ec-dab597899cf5,FXE-FIELD-A-LEXA-rg,,1,4,f,
f64cd3bd-996f-31b8-7346-28e496eb1c7d,FXE-FIELD-A-KOAA-rg,,1,4,f,
ce2045e7-1d8a-8f7a-6142-f1f1fb5397cd,OAKRO_FXO_rg,,2,0,f,
6262184c-2c23-f1e0-7fcf-63f24b881a8e,FXE-FIELD-A-CMHA-rg,,2,4,f,
27c16a10-c610-4e45-51cb-6a7625f4809b,FXE-FIELD-A-ZSYA-rg,,2,4,f,
79e0ea45-fdc0-1787-4a95-ae182374799e,FXE-FIELD-A-LAX200S-rg,,2,4,f,
0899bd13-f505-a7aa-d590-06317c9df331,FXE-FIELD-A-IFPA-RG,,1,4,f,
c04126a6-ca5f-aa0d-b1f2-bd476fba1630,FXE-FIELD-A-JEFA-rg,,1,4,f,
58f45586-5e75-f7c4-9d15-429ff8779ba1,FXE-FIELD-A-OGGA-rg,,1,4,f,
6fae9de3-c0c3-0c11-cfaf-d6d8e1ede673,FXE-FIELD-A-TULR-Paging-rg,,1,0,f,
abbcbbd4-e4a5-082d-d2ed-5a0ee5bb8636,FXE-FIELD-A-RIVA-rg,,2,4,f,
2e99fb23-95cc-02ff-48b5-c425e7df6b5c,FXE-FIELD-A-MODA-rg,,1,4,f,
6916ed1b-994a-f920-c38d-68d5306a028e,FXE-FIELD-A-HSTA-rg,,2,4,f,
69257496-415d-ec73-7182-f8e7d3cceda0,FXE-FIELD-A-MSYR-rg,,2,4,f,
9b387a7d-3d6c-8bab-c46b-3326f0f77287,FXE-FIELD-A-DMOA-rg,,1,4,f,
ff5f3918-82e7-6127-a325-3cf9ac1d1e77,FXE-FIELD-A-NIRA-rg,,2,4,f,
7cdba307-a0d4-1d7c-83df-b1ccb0484d98,FXE-FIELD-A-LHUA-RG,,1,4,f,
2727fd2d-28c8-9f92-ea6f-e7635404ee5f,FXE-FIELD-A-EAUA-rg,,1,4,f,
8221d466-9982-42e4-d76b-c422c045e391,FXE-FIELD-A-COSDC-Local-rg,,1,0,f,
bd3e7809-1174-617e-c0dd-427346cf6d91,FXE-FIELD-A-FCAA-rg,,1,0,f,
2097481f-0418-df77-2ede-4fa663022e53,FXE-FIELD-A-HHRB-rg,,1,0,f,
9e3f5d72-d7a4-53f5-02d2-835a7614e101,FXE-FIELD-A-DENA-rg,,2,4,f,
0d917368-9552-aa4f-8b83-00735deab374,FXE-FIELD-A-HVNA-rg,,1,4,f,
0e86e0ce-e8f9-1632-69d7-167d5dbbbbc0,FXE-FIELD-A-VISA-rg,,2,4,f,
8bac0bcf-a725-f3c4-35ae-d27665fead1a,FXS-SIP-MEM-VOICEMAIL-1-rg,,1,4,f,
53273bb5-b9c8-39ea-cfc4-c8817ee5fc1d,JGLRC-CUCM_rg,,2,4,f,
7c95ebe4-7d21-f060-7d34-e84d811d26b2,FXE-FIELD-A-SBSA-rg,,2,4,f,
06ff18ca-92af-fd3f-e0a4-24be3cb84ae5,FXE-FIELD-A-DAYA-rg,,1,4,f,
95d6ff06-112c-a37e-3ab9-a33b9ab3ead1,FXE-FIELD-A-STQA-rg,,2,4,f,
970a7fb0-29af-5724-6c25-e3af20092d88,FXE-FIELD-A-BIL-rg,,1,4,f,
8c5b5dbe-e516-2aff-ce13-82bba75938ed,FXE-FIELD-A-MTOA-rg,,1,4,f,
1f04c8e8-0a68-1d5c-51dd-0f11fd500dfe,FXE-FIELD-A-SEAA-rg,,2,4,f,
cd969732-06f7-10d2-e01a-d0a925908265,FXE-FIELD-A-LGBA-rg,,1,4,f,
86ba82c1-172e-ad63-1005-af46d6cbba1e,FXE-FIELD-A-DCLEG2-rg,,2,4,f,
5ade7579-25ab-faf7-624a-e6331db30c35,FXE-FIELD-A-MPRA-rg,,1,4,f,
9f33a9b5-8dc3-91d4-4196-61db57752b28,FXE-FIELD-A-SGFA-rg,,2,4,f,
0a863f4c-16de-0385-40a6-1b33cdd48334,FXE-FIELD-A-COAA-rg,,1,4,f,
d6f9962a-680e-51f1-c7e4-b984e17632b6,FXE-FIELD-A-OKKA-rg,,2,4,f,
30c3fa42-6658-54d7-6bd2-9c83cee8b0dc,FXE-FIELD-A-ORFR-rg,,2,4,f,
a8b9f00c-9b43-1a1a-26b9-ddf999e3260e,FXE-FIELD-A-DLHA-rg,,1,4,f,
aa45e17c-c2fb-cc5e-29fe-c1853995713b,DFWVK_Local-T1_rg,,2,0,f,
f645f6fb-4c01-cd60-989f-b4fb44d40e3c,FXE-FIELD-A-FTYWK-rg,,2,4,f,
3001c873-7865-fd6f-e1f0-675efcdb1001,FXE-FIELD-A-MCNA-rg,,1,4,f,
ce4e53ee-9251-f6f6-7efb-41e88af52732,FXE-FIELD-A-SBYA-rg,,2,4,f,
b86ca65e-f308-1856-401c-a2c69cc01217,FXE-FIELD-A-HMTA-rg,,1,4,f,
acc49bd3-0d68-2188-0253-8cfef267f8c6,FXE-FIELD-A-ESCA-rg,,1,4,f,
e1555601-7d65-057a-9435-234dc0eea7de,FXE-FIELD-A-IDAA-rg,,1,0,f,
94b1b199-b011-58f8-bfeb-1513a66e499e,FXE-FIELD-A-BQKA-rg,,1,0,f,
377c12e9-14b2-e0fc-067b-2d6bcac21a24,FXE-FIELD-A-MCCVM-rg,,2,4,f,
9301e19d-5c93-28fe-501c-3ff9802b14f9,FXE-FIELD-A-HTSR-rg,,1,4,f,
4c574231-5d8b-2ada-687f-f8f7aa64100e,FXE-FIELD-A-FLLRT-rg,,2,4,f,
b20b4bef-62f3-7bab-4f64-58558390e0cf,FXE-FIELD-A-NOHA-rg,,2,4,f,
e3463208-b18d-558a-7641-609263b61553,FXE-FIELD-A-SJCR-rg,,2,4,f,
601ef748-bbda-d1fd-a565-2eca84d09e92,MKEWK_Local-T1_rg,,1,0,f,
08f1f4d2-e757-f485-0ae3-16875bb62c43,FXE-FIELD-A-ARBA-rg,,1,4,f,
14b0678e-6ae5-5a1d-ec0a-81ffdae1584b,FXE-FIELD-A-CLEB-rg,,2,0,f,
06323392-5d15-6791-d339-267e9af8bd56,FXE-FIELD-A-SANRT-rg,,2,4,f,
9c6717f1-6621-f3fc-de65-7af19419a5cd,FXE-FIELD-A-EVVA-rg,,2,4,f,
1e3f8845-79a2-65fb-86d5-cc8c2600eb7c,FXE-FIELD-A-LOUA-rg,,2,4,f,
752e137d-47ff-37e4-0159-326686daae12,FXE-LAX200S_rg,,2,0,f,
d3048f79-1cbb-54f6-c1f5-d7026f0ffd51,FXE-FIELD-A-GJTA-rg,,2,4,f,
acc4b2a4-e37a-6674-61f4-4c536318ac35,FXE-FIELD-A-VPSA-rg,,1,4,f,
0b08ec57-6480-6232-3a36-4f61748f6999,FXE-FIELD-A-AUSA1-rg,,2,4,f,
9c5e2dc2-0b57-05c4-7064-3e83a6956223,FXE-FIELD-A-AUGA-Paging-rg,,1,4,f,
5038efef-f1b4-aa2e-707a-5e4d0e8f18bf,FXE-FIELD-A-MSNR1-rg,,2,4,f,
4bc09a49-5dee-f319-b0cd-22e5cc5585d1,FXE-FIELD-A-ROAA-rg,,1,4,f,
13d1fbc0-544f-9e12-5dd5-dad2b618145e,FXE-FIELD-A-TOPA-rg,,2,4,f,
2dd30cb3-8acd-a42f-f8b1-73e92b1dfc15,FXE-FIELD-A-VGTA-rg,,1,4,f,
09532152-44de-8e3f-5187-c430e2d3bae2,FXE-FIELD-A-BJIA-rg,,1,4,f,
4b9cb1bc-cfce-0c15-ee8b-763a79842597,FXE-FIELD-A-BWIR1-rg,,2,4,f,
6abd80c3-4c0e-0c3a-8b19-defc60a18af1,FXE-FIELD-A-PAER1-rg,,2,4,f,
f2c651e1-c0df-dd56-3679-7d8340023cc7,FXE-FIELD-A-NIPA-rg,,1,4,f,
cefc83bf-30e6-3547-67b9-595762059d5b,FXE-FIELD-A-LITRT-rg,,2,4,f,
be368950-5b2c-2f5b-67e2-c87806835288,FXE-FIELD-A-RHIA-rg,,1,4,f,
2e6373cd-e91a-da78-db6b-6b72a83cf075,FXE-FIELD-A-GVTA-rg,,1,4,f,
f7107244-8b55-9bd5-623c-cdd770c3f1b5,FXE-FIELD-A-FLGA-rg,,1,0,f,
58d1fc95-29c3-1525-a810-7afffa4b752a,FXE-FIELD-A-CVGR2-rg,,2,4,f,
e51bc028-5975-f17d-946b-ce5184d87e89,FXE-FIELD-A-MIA-rg,,1,0,f,
3a7d04a8-2842-00db-fb12-b54fa6eb1bcb,ODWA2_Local-T1_rg,,2,4,f,
af6dceb3-9f79-c06d-80fd-79807316831c,FXE-FIELD-A-SFBA-rg,,2,4,f,
9c811a6f-e3c9-ef23-4f96-b8a1504146c3,FXE-FIELD-A-FSDR-rg,,1,4,f,
1c4a4e58-c2c4-1667-fb01-4aadb4484dcf,FXE-FIELD-A-MFEA-rg,,2,4,f,
c17a12c3-6d14-bd14-75b5-053e16065dc5,FXE-FIELD-A-HVNA-VehMaint-rg,,1,4,f,
74f9b7a8-ac67-226f-cd02-49de8aa25826,FXE-FIELD-A-HSVA-rg,,2,4,f,
ca51f22f-8611-72f8-a86e-1b73b6b41fed,FXE-FIELD-A-CLLA-rg,,1,0,f,
e0c31fe7-33ee-23d7-815a-2353f894e45b,FXE-FIELD-A-SATR-rg,,2,4,f,
72c9e090-8727-7c9e-6c69-9b3bc596f4cd,FXE-FIELD-A-ICTA-rg,,1,4,f,
6b687c9f-835f-736b-51b4-0f96b5407888,FXE-FIELD-A-PIMA-rg,,1,4,f,
df2b82d0-0d3a-6b55-c85c-380cda8ad3ea,FXE-FIELD-A-COSR-rg,,2,4,f,
117dfd92-21fc-3a4f-2ae9-eb8f7604bf46,FXE-FIELD-A-JREA-rg,,2,4,f,
7bab2376-f6ad-a802-e229-85a4513e5e63,FXE-FIELD-A-GNVA1-rg,,2,4,f,
4ef06e53-c162-aa05-2b93-9126be2ecfa8,FXE-FIELD-A-OAKRT-rg,,1,0,f,
527b9e58-ea44-a248-1e1c-07f9cfbb386e,FXE-FIELD-A-JSDA-Paging-rg,,1,4,f,
6256815d-1c2f-7c1b-1133-1f5a1b4855b6,FXE-FIELD-A-MCODC-PAGING-1900-rg,,2,0,f,
9b3e241a-8b81-3c6d-1a64-af2684f35078,FXE-FIELD-A-COSA-rg,,2,4,f,
e263a342-7593-18b4-141d-9e6f6d1a544a,FXE-FIELD-A-AGCA-rg,,2,4,f,
a5b2641e-bd2b-33a5-9920-a9842b3547cb,FXE-FIELD-A-GVLA-rg,,1,4,f,
ead4561d-1477-9aad-71e8-74343b572a08,FXG-FIELD-1627-rg,,1,4,f,
2af8a9bb-dd96-6138-6fab-b6bebbd0db5a,FXE-FIELD-A-CPRR-rg,,2,4,f,
1e5468c6-c776-eb84-4164-f9ba2939ab17,FXE-FIELD-A-XSDA-rg,,1,4,f,
5e5bb8a2-e390-ccfa-8036-c7a430c035dc,FXE-SLCR_rg,,2,0,f,
988f89b5-d306-8a6f-678a-6d564e326fd0,FXE-FIELD-A-IKKA-rg,,2,4,f,
0c954ce7-340e-18bf-4f05-d66c0018dce7,FXE-FIELD-A-PIEA-rg,,2,4,f,
f47c0b87-b346-62b6-d312-0f586287c159,FXE-FIELD-A-IAHRT-rg,,1,4,f,
93a14e2d-e463-9671-8966-0293c09f2fc5,FXE-FIELD-A-MZZA-rg,,2,4,f,
6134e9e2-41cd-60f7-cf92-bc9672106c6e,FXE-FIELD-A-COEA-rg,,1,4,f,
470ac199-6598-cd92-40c2-38d744d2f9eb,FXE-FIELD-A-SEGA-rg,,2,4,f,
f6719712-d39d-7394-a6f0-c066234a745c,FXE-FIELD-A-HSVRT_rg,,2,4,f,
78b051d8-a8fd-1ac6-d4c3-0837d5e4f7b1,FXE-FIELD-A-OFK-rg,,1,4,f,
67c0b982-ba16-e727-a2a6-26c21089fbe6,FXE-FIELD-A-PAHA-rg,,2,4,f,
c713e02d-d812-2a45-cb52-64784027d1dd,FXE-FIELD-A-JFKR-Paging-rg,,2,4,f,
26631764-f23a-2ea3-df0c-cb58faa559f3,FXE-FIELD-A-FCELK-rg,,2,4,f,
763f3dd3-c2b8-11f4-6b70-a70e7d2090a6,FXE-FIELD-A-GYYA-rg,,1,4,f,
13b5a017-1415-fea2-432b-7a5032c67154,FXE-FIELD-A-HRLA-rg,,2,4,f,
e1de9690-3377-dc88-b757-041869bbf542,FXE-FIELD-A-BFRA-rg,,1,4,f,
5fd23dda-c189-7666-91a4-271031ed0931,FXE-FIELD-A-OGDVM-rg,,1,4,f,
bf05aa5f-20e4-cac8-23c4-688f959e2c41,FXE-FIELD-A-TYRA-rg,,2,4,f,
1b388ad9-dd06-e2b3-d7e2-8aefcce6fba1,FXE-FIELD-A-DFWD-rg,,1,0,f,
560e2650-9424-f862-48c2-4df74d5bb662,EWRRT_Local-T1_rg,,1,0,f,
3cd65d2f-414b-d71e-d5ec-44bfd95d5e0c,FXE-FIELD-A-OXDA-rg,,2,4,f,
ff2f9bc9-7ce4-19c0-c12b-1022ad9025f9,FXE-FIELD-A-WALA-rg,,2,4,f,
3d2b83c6-0a8d-9c84-2b79-3070101a75ad,FXE-FIELD-A-SATA-rg,,1,4,f,
7a05eb99-0993-daf2-ca16-1c5870ab5723,FXE-FIELD-A-BFFA-rg,,1,4,f,
